Target,TeamID1,TeamID2,Season,DayNum,Wins_1,Losses_1,Matches_1,Points_1,Avg_points_per_game_1,Wins_2,Losses_2,Matches_2,Points_2,Avg_points_per_game_2,together_matches_played,together_number_of_wins,together_winning_percentage,Seed_number_1,Seed_number_2,Avg_points_difference,Avg_points_ratio,Wins_difference,Wins_percentage_ratio,Seeds_difference,Seeds_ratio
0,3266,3346,2017,138,25,7.0,32.0,2537.0,79.28125,27,6.0,33.0,2250.0,68.18181818181819,,,,5,12,11.099431818181813,1.1627916666666667,0.9259259259259259,0.9548611111111112,-7,0.4166666666666667
0,3308,3390,2017,138,22,6.0,28.0,1908.0,68.14285714285714,28,5.0,33.0,2378.0,72.06060606060606,,,,15,2,-3.9177489177489235,0.9456325844046617,0.7857142857142857,0.9260204081632653,13,7.5
0,3235,3393,2017,138,18,12.0,30.0,2224.0,74.13333333333334,21,10.0,31.0,2448.0,78.96774193548387,,,,9,8,-4.834408602150532,0.9387799564270153,0.8571428571428571,0.8857142857142857,1,1.125
0,3173,3397,2017,138,22,9.0,31.0,2049.0,66.09677419354838,19,11.0,30.0,2216.0,73.86666666666666,,,,12,5,-7.769892473118276,0.8948119250029114,1.1578947368421053,1.1205432937181663,7,2.4
0,3335,3401,2017,138,21,7.0,28.0,1688.0,60.285714285714285,21,11.0,32.0,2231.0,69.71875,,,,12,5,-9.433035714285715,0.8646987257475828,1.0,1.1428571428571428,7,2.4
0,3129,3417,2017,138,23,7.0,30.0,2050.0,68.33333333333333,23,8.0,31.0,2291.0,73.90322580645162,,,,13,4,-5.569892473118287,0.9246326203986613,1.0,1.0333333333333334,9,3.25
0,3286,3449,2017,138,23,6.0,29.0,2099.0,72.37931034482759,27,5.0,32.0,2712.0,84.75,,,,14,3,-12.370689655172413,0.854033160410945,0.8518518518518519,0.9399744572158365,11,4.666666666666667
1,3199,3281,2017,139,25,6.0,31.0,2470.0,79.6774193548387,21,10.0,31.0,2068.0,66.70967741935483,,,,3,6,12.967741935483872,1.1943907156673115,1.1904761904761905,1.1904761904761905,-3,0.5
1,3268,3452,2017,139,30,2.0,32.0,2876.0,89.875,23,10.0,33.0,2458.0,74.48484848484848,,,,3,6,15.390151515151516,1.2066212367778681,1.3043478260869565,1.3451086956521738,-3,0.5
0,3177,3280,2017,139,26,7.0,33.0,2665.0,80.75757575757575,29,4.0,33.0,2469.0,74.81818181818181,,,,7,2,5.939393939393938,1.0793843661401377,0.896551724137931,0.896551724137931,5,3.5
1,3323,3345,2017,139,30,3.0,33.0,2622.0,79.45454545454545,22,12.0,34.0,2269.0,66.73529411764706,,,,1,9,12.719251336898395,1.1905925718177812,1.3636363636363635,1.4049586776859504,-8,0.1111111111111111
0,3246,3326,2017,139,21,10.0,31.0,2198.0,70.90322580645162,26,6.0,32.0,2771.0,86.59375,,,,4,5,-15.690524193548384,0.8188030407096542,0.8076923076923077,0.8337468982630273,-1,0.8
0,3166,3333,2017,139,23,7.0,30.0,1979.0,65.96666666666667,29,4.0,33.0,2190.0,66.36363636363636,,,,7,2,-0.3969696969696912,0.9940182648401827,0.7931034482758621,0.8724137931034482,5,3.5
0,3113,3376,2017,139,19,12.0,31.0,1966.0,63.41935483870968,27,4.0,31.0,2363.0,76.2258064516129,,,,8,1,-12.806451612903217,0.8319932289462548,0.7037037037037037,0.7037037037037037,7,8.0
0,3301,3400,2017,139,22,8.0,30.0,2136.0,71.2,23,8.0,31.0,2289.0,73.83870967741936,,,,6,3,-2.6387096774193566,0.964263870685889,0.9565217391304348,0.9884057971014493,3,2.0
1,3124,3143,2017,140,30,3.0,33.0,2925.0,88.63636363636364,19,13.0,32.0,2236.0,69.875,,,,1,9,18.76136363636364,1.2684989429175477,1.5789473684210527,1.5311004784688995,-8,0.1111111111111111
1,3163,3393,2017,140,32,,,,,21,10.0,31.0,2448.0,78.96774193548387,,,,1,8,,,1.5238095238095237,,-7,0.125
1,3257,3397,2017,140,27,7.0,34.0,2539.0,74.67647058823529,19,11.0,30.0,2216.0,73.86666666666666,,,,4,5,0.8098039215686299,1.0109630494797197,1.4210526315789473,1.2538699690402477,-1,0.8
0,3181,3332,2017,140,27,5.0,32.0,2347.0,73.34375,20,13.0,33.0,2348.0,71.15151515151516,,,,2,10,2.192234848484844,1.030810796422487,1.35,1.3921875,-8,0.2
0,3274,3346,2017,140,23,8.0,31.0,2239.0,72.2258064516129,27,6.0,33.0,2250.0,68.18181818181819,,,,4,12,4.04398826979471,1.059311827956989,0.8518518518518519,0.9068100358422939,-8,0.3333333333333333
0,3243,3390,2017,140,22,10.0,32.0,2179.0,68.09375,28,5.0,33.0,2378.0,72.06060606060606,,,,7,2,-3.9668560606060623,0.9449511143818334,0.7857142857142857,0.8102678571428571,5,3.5
0,3401,3417,2017,140,21,11.0,32.0,2231.0,69.71875,23,8.0,31.0,2291.0,73.90322580645162,,,,5,4,-4.184475806451616,0.943378982976866,0.9130434782608695,0.8845108695652174,1,1.25
0,3328,3449,2017,140,22,9.0,31.0,2284.0,73.6774193548387,27,5.0,32.0,2712.0,84.75,,,,6,3,-11.072580645161295,0.8693500808830525,0.8148148148148148,0.8410991636798089,3,2.0
1,3124,3257,2017,144,30,3.0,33.0,2925.0,88.63636363636364,27,7.0,34.0,2539.0,74.67647058823529,,,,1,4,13.95989304812835,1.1869383078520535,1.1111111111111112,1.1447811447811447,-3,0.25
1,3280,3449,2017,144,29,4.0,33.0,2469.0,74.81818181818181,27,5.0,32.0,2712.0,84.75,,,,2,3,-9.931818181818187,0.8828104049342986,1.0740740740740742,1.0415263748597081,-1,0.6666666666666666
1,3323,3326,2017,144,30,3.0,33.0,2622.0,79.45454545454545,26,6.0,32.0,2771.0,86.59375,,,,1,5,-7.139204545454547,0.9175551983202651,1.1538461538461537,1.118881118881119,-4,0.2
1,3390,3400,2017,144,28,5.0,33.0,2378.0,72.06060606060606,23,8.0,31.0,2289.0,73.83870967741936,1.0,1.0,1.0,2,3,-1.778103616813297,0.9759190860108291,1.2173913043478262,1.1436100131752305,-1,0.6666666666666666
1,3163,3417,2017,145,32,,,,,23,8.0,31.0,2291.0,73.90322580645162,,,,1,4,,,1.391304347826087,,-3,0.25
1,3199,3333,2017,145,25,6.0,31.0,2470.0,79.6774193548387,29,4.0,33.0,2190.0,66.36363636363636,,,,3,2,13.313782991202345,1.2006186478126382,0.8620689655172413,0.917686318131257,1,1.5
0,3268,3332,2017,145,30,2.0,32.0,2876.0,89.875,20,13.0,33.0,2348.0,71.15151515151516,,,,3,10,18.723484848484844,1.263149488926746,1.5,1.546875,-7,0.3
0,3346,3376,2017,145,27,6.0,33.0,2250.0,68.18181818181819,27,4.0,31.0,2363.0,76.2258064516129,,,,12,1,-8.04398826979471,0.8944715885045975,1.0,0.9393939393939394,11,12.0
0,3124,3280,2017,146,30,3.0,33.0,2925.0,88.63636363636364,29,4.0,33.0,2469.0,74.81818181818181,,,,1,2,13.818181818181827,1.184690157958688,1.0344827586206897,1.0344827586206897,-1,0.5
0,3323,3390,2017,146,30,3.0,33.0,2622.0,79.45454545454545,28,5.0,33.0,2378.0,72.06060606060606,,,,1,2,7.393939393939391,1.1026072329688814,1.0714285714285714,1.0714285714285714,-1,0.5
1,3163,3332,2017,147,32,,,,,20,13.0,33.0,2348.0,71.15151515151516,,,,1,10,,,1.6,,-9,0.1
0,3199,3376,2017,147,25,6.0,31.0,2470.0,79.6774193548387,27,4.0,31.0,2363.0,76.2258064516129,,,,3,1,3.451612903225808,1.0452814219212865,0.9259259259259259,0.9259259259259259,2,3.0
0,3163,3280,2017,151,32,,,,,29,4.0,33.0,2469.0,74.81818181818181,,,,1,2,,,1.103448275862069,,-1,0.5
1,3376,3390,2017,151,27,4.0,31.0,2363.0,76.2258064516129,28,5.0,33.0,2378.0,72.06060606060606,,,,1,2,4.1652003910068345,1.0578013510947122,0.9642857142857143,1.0264976958525345,-1,0.5
0,3280,3376,2017,153,29,4.0,33.0,2469.0,74.81818181818181,27,4.0,31.0,2363.0,76.2258064516129,2.0,0.0,0.0,2,1,-1.4076246334310838,0.9815334897857115,1.0740740740740742,1.0089786756453423,1,2.0
1,3124,3212,2018,137,31,1.0,32.0,2771.0,86.59375,19,13.0,32.0,2145.0,67.03125,,,,2,15,19.5625,1.2918414918414918,1.631578947368421,1.631578947368421,-13,0.13333333333333333
1,3177,3328,2018,137,26,7.0,33.0,2733.0,82.81818181818181,16,14.0,30.0,2278.0,75.93333333333334,1.0,1.0,1.0,5,12,6.884848484848476,1.0906696464203047,1.625,1.4772727272727273,-7,0.4166666666666667
0,3129,3257,2018,137,21,9.0,30.0,2039.0,67.96666666666667,32,2.0,34.0,2604.0,76.58823529411765,,,,16,1,-8.621568627450984,0.8874295954941116,0.65625,0.74375,15,16.0
0,3173,3266,2018,137,23,6.0,29.0,2135.0,73.62068965517241,23,9.0,32.0,2571.0,80.34375,,,,9,8,-6.723060344827587,0.9163213025925777,1.0,1.103448275862069,1,1.125
1,3268,3343,2018,137,25,7.0,32.0,2571.0,80.34375,24,5.0,29.0,1972.0,68.0,,,,5,12,12.34375,1.1815257352941178,1.0416666666666667,0.9440104166666666,-7,0.4166666666666667
1,3276,3294,2018,137,22,9.0,31.0,2340.0,75.48387096774194,26,6.0,32.0,2256.0,70.5,,,,7,10,4.983870967741936,1.0706932052161977,0.8461538461538461,0.8734491315136477,-3,0.7
1,3278,3453,2018,137,23,8.0,31.0,2641.0,85.19354838709677,29,3.0,32.0,2087.0,65.21875,,,,10,7,19.97479838709677,1.3062738612300415,0.7931034482758621,0.8186874304783093,3,1.4285714285714286
0,3189,3301,2018,137,24,7.0,31.0,2210.0,71.29032258064517,24,8.0,32.0,2144.0,67.0,1.0,0.0,0.0,13,4,4.290322580645167,1.0640346653827637,1.0,1.032258064516129,9,3.25
0,3169,3323,2018,137,18,15.0,33.0,2133.0,64.63636363636364,29,3.0,32.0,2711.0,84.71875,,,,16,1,-20.08238636363636,0.7629522819489621,0.6206896551724138,0.6018808777429467,15,16.0
1,3332,3370,2018,137,30,4.0,34.0,2786.0,81.94117647058823,18,14.0,32.0,2205.0,68.90625,,,,2,15,13.034926470588232,1.1891690009337068,1.6666666666666667,1.5686274509803921,-13,0.13333333333333333
1,3333,3443,2018,137,23,7.0,30.0,2207.0,73.56666666666666,23,8.0,31.0,2339.0,75.45161290322581,,,,6,11,-1.884946236559145,0.9750178138805756,1.0,1.0333333333333334,-5,0.5454545454545454
0,3299,3376,2018,137,21,8.0,29.0,1893.0,65.27586206896552,26,6.0,32.0,2435.0,76.09375,,,,15,2,-10.817887931034477,0.8578347376619699,0.8076923076923077,0.8912466843501327,13,7.5
0,3251,3397,2018,137,22,9.0,31.0,1967.0,63.45161290322581,24,7.0,31.0,2402.0,77.48387096774194,,,,14,3,-14.032258064516128,0.8189009159034139,0.9166666666666666,0.9166666666666666,11,4.666666666666667
0,3179,3401,2018,137,25,7.0,32.0,2624.0,82.0,24,9.0,33.0,2543.0,77.06060606060606,,,,13,4,4.939393939393938,1.0640975226110891,1.0416666666666667,1.07421875,9,3.25
0,3355,3437,2018,137,25,6.0,31.0,2431.0,78.41935483870968,22,8.0,30.0,2007.0,66.9,,,,8,9,11.519354838709674,1.1721876657505184,1.1363636363636365,1.099706744868035,-1,0.8888888888888888
0,3143,3438,2018,137,21,10.0,31.0,2147.0,69.25806451612904,18,13.0,31.0,1926.0,62.12903225806452,,,,7,10,7.12903225806452,1.1147455867082037,1.1666666666666667,1.1666666666666667,-3,0.7
1,3113,3304,2018,138,21,12.0,33.0,2236.0,67.75757575757575,21,10.0,31.0,2138.0,68.96774193548387,,,,7,10,-1.2101661779081212,0.9824531564475436,1.0,0.9393939393939394,-3,0.7
1,3138,3378,2018,138,27,5.0,32.0,2481.0,77.53125,26,7.0,33.0,2479.0,75.12121212121212,,,,11,6,2.4100378787878753,1.032081988705123,1.0384615384615385,1.0709134615384615,5,1.8333333333333333
1,3141,3261,2018,138,27,4.0,31.0,2544.0,82.06451612903226,19,9.0,28.0,1855.0,66.25,,,,11,6,15.814516129032256,1.238709677419355,1.4210526315789473,1.2835314091680814,5,1.8333333333333333
1,3163,3384,2018,138,32,,,,,23,9.0,32.0,2564.0,80.125,,,,1,16,,,1.391304347826087,,-15,0.0625
1,3166,3234,2018,138,18,12.0,30.0,2089.0,69.63333333333334,24,7.0,31.0,2448.0,78.96774193548387,,,,11,6,-9.334408602150532,0.8817946623093683,0.75,0.775,5,1.8333333333333333
0,3125,3181,2018,138,30,3.0,33.0,2561.0,77.60606060606061,22,8.0,30.0,2074.0,69.13333333333334,,,,12,5,8.472727272727269,1.1225563250635573,1.3636363636363635,1.2396694214876034,7,2.4
1,3195,3281,2018,138,27,4.0,31.0,2407.0,77.64516129032258,24,7.0,31.0,2162.0,69.74193548387096,,,,12,5,7.903225806451616,1.1133209990749307,1.125,1.125,7,2.4
0,3114,3199,2018,138,23,9.0,32.0,1920.0,60.0,25,6.0,31.0,2516.0,81.16129032258064,,,,14,3,-21.16129032258064,0.739268680445151,0.92,0.89125,11,4.666666666666667
1,3208,3273,2018,138,25,6.0,31.0,2102.0,67.80645161290323,30,2.0,32.0,2269.0,70.90625,1.0,1.0,1.0,4,13,-3.0997983870967687,0.956283143064303,0.8333333333333334,0.8602150537634409,-9,0.3076923076923077
1,3280,3311,2018,138,32,1.0,33.0,2707.0,82.03030303030303,16,13.0,29.0,1869.0,64.44827586206897,,,,1,16,17.582027168234063,1.2728083402240706,2.0,1.7575757575757576,-15,0.0625
0,3203,3326,2018,138,19,13.0,32.0,1925.0,60.15625,27,6.0,33.0,2809.0,85.12121212121212,,,,14,3,-24.964962121212125,0.7067127981488074,0.7037037037037037,0.7256944444444444,11,4.666666666666667
1,3329,3393,2018,138,20,10.0,30.0,2366.0,78.86666666666666,22,8.0,30.0,2209.0,73.63333333333334,,,,9,8,5.23333333333332,1.0710728836577634,0.9090909090909091,0.9090909090909091,1,1.125
0,3274,3346,2018,138,21,10.0,31.0,2202.0,71.03225806451613,27,5.0,32.0,2310.0,72.1875,,,,8,9,-1.1552419354838719,0.9839966485127776,0.7777777777777778,0.8028673835125448,-1,0.8888888888888888
0,3211,3390,2018,138,27,5.0,32.0,2317.0,72.40625,22,10.0,32.0,2175.0,67.96875,,,,13,4,4.4375,1.065287356321839,1.2272727272727273,1.2272727272727273,9,3.25
0,3263,3400,2018,138,21,9.0,30.0,1918.0,63.93333333333333,26,6.0,32.0,2583.0,80.71875,,,,15,2,-16.78541666666667,0.7920505871725384,0.8076923076923077,0.8615384615384616,13,7.5
0,3110,3417,2018,138,26,6.0,32.0,2059.0,64.34375,24,7.0,31.0,2327.0,75.06451612903226,,,,14,3,-10.720766129032256,0.8571793081220456,1.0833333333333333,1.0494791666666667,11,4.666666666666667
1,3124,3276,2018,139,31,1.0,32.0,2771.0,86.59375,22,9.0,31.0,2340.0,75.48387096774194,,,,2,7,11.109879032258064,1.1471821581196582,1.4090909090909092,1.3650568181818181,-5,0.2857142857142857
1,3257,3266,2018,139,32,2.0,34.0,2604.0,76.58823529411765,23,9.0,32.0,2571.0,80.34375,,,,1,8,-3.755514705882348,0.9532569153682477,1.391304347826087,1.3094629156010231,-7,0.125
0,3268,3301,2018,139,25,7.0,32.0,2571.0,80.34375,24,8.0,32.0,2144.0,67.0,,,,5,4,13.34375,1.1991604477611941,1.0416666666666667,1.0416666666666667,1,1.25
1,3323,3437,2018,139,29,3.0,32.0,2711.0,84.71875,22,8.0,30.0,2007.0,66.9,,,,1,9,17.818749999999994,1.2663490284005978,1.3181818181818181,1.2357954545454546,-8,0.1111111111111111
0,3278,3332,2018,139,23,8.0,31.0,2641.0,85.19354838709677,30,4.0,34.0,2786.0,81.94117647058823,,,,10,2,3.2523719165085367,1.0396915452840239,0.7666666666666667,0.8408602150537634,8,5.0
1,3333,3397,2018,139,23,7.0,30.0,2207.0,73.56666666666666,24,7.0,31.0,2402.0,77.48387096774194,,,,6,3,-3.917204301075273,0.9494449070219261,0.9583333333333334,0.9902777777777778,3,2.0
1,3376,3438,2018,139,26,6.0,32.0,2435.0,76.09375,18,13.0,31.0,1926.0,62.12903225806452,,,,2,10,13.96471774193548,1.2247696002076842,1.4444444444444444,1.3993055555555556,-8,0.2
0,3177,3401,2018,139,26,7.0,33.0,2733.0,82.81818181818181,24,9.0,33.0,2543.0,77.06060606060606,,,,5,4,5.757575757575751,1.0747149036570978,1.0833333333333333,1.0833333333333333,1,1.25
1,3138,3199,2018,140,27,5.0,32.0,2481.0,77.53125,25,6.0,31.0,2516.0,81.16129032258064,,,,11,3,-3.6300403225806406,0.9552737480127187,1.08,1.04625,8,3.6666666666666665
1,3141,3326,2018,140,27,4.0,31.0,2544.0,82.06451612903226,27,6.0,33.0,2809.0,85.12121212121212,,,,11,3,-3.0566959921798684,0.9640900791235544,1.0,1.064516129032258,8,3.6666666666666665
1,3163,3346,2018,140,32,,,,,27,5.0,32.0,2310.0,72.1875,,,,1,9,,,1.1851851851851851,,-8,0.1111111111111111
1,3181,3208,2018,140,22,8.0,30.0,2074.0,69.13333333333334,25,6.0,31.0,2102.0,67.80645161290323,,,,5,4,1.3268817204301087,1.0195686647637172,0.88,0.9093333333333333,1,1.25
1,3280,3329,2018,140,32,1.0,33.0,2707.0,82.03030303030303,20,10.0,30.0,2366.0,78.86666666666666,1.0,1.0,1.0,1,9,3.163636363636371,1.040113732421425,1.6,1.4545454545454546,-8,0.1111111111111111
0,3195,3390,2018,140,27,4.0,31.0,2407.0,77.64516129032258,22,10.0,32.0,2175.0,67.96875,,,,12,4,9.676411290322577,1.1423655913978494,1.2272727272727273,1.2668621700879765,8,3.0
0,3113,3400,2018,140,21,12.0,33.0,2236.0,67.75757575757575,26,6.0,32.0,2583.0,80.71875,,,,7,2,-12.96117424242425,0.8394279613791809,0.8076923076923077,0.7832167832167832,5,3.5
0,3166,3417,2018,140,18,12.0,30.0,2089.0,69.63333333333334,24,7.0,31.0,2327.0,75.06451612903226,1.0,0.0,0.0,11,3,-5.431182795698916,0.9276464689872512,0.75,0.775,8,3.6666666666666665
1,3257,3390,2018,144,32,2.0,34.0,2604.0,76.58823529411765,22,10.0,32.0,2175.0,67.96875,,,,1,4,8.619485294117652,1.1268154158215011,1.4545454545454546,1.3689839572192513,-3,0.25
1,3280,3301,2018,144,32,1.0,33.0,2707.0,82.03030303030303,24,8.0,32.0,2144.0,67.0,,,,1,4,15.030303030303031,1.224332881049299,1.3333333333333333,1.292929292929293,-3,0.25
0,3124,3333,2018,144,31,1.0,32.0,2771.0,86.59375,23,7.0,30.0,2207.0,73.56666666666666,,,,2,6,13.027083333333337,1.1770786135024922,1.3478260869565217,1.263586956521739,-4,0.3333333333333333
0,3400,3417,2018,144,26,6.0,32.0,2583.0,80.71875,24,7.0,31.0,2327.0,75.06451612903226,,,,2,3,5.654233870967744,1.0753249892565535,1.0833333333333333,1.0494791666666667,-1,0.6666666666666666
1,3163,3181,2018,145,32,,,,,22,8.0,30.0,2074.0,69.13333333333334,,,,1,5,,,1.4545454545454546,,-4,0.2
1,3323,3401,2018,145,29,3.0,32.0,2711.0,84.71875,24,9.0,33.0,2543.0,77.06060606060606,,,,1,4,7.658143939393938,1.0993781950452222,1.2083333333333333,1.24609375,-3,0.25
0,3141,3332,2018,145,27,4.0,31.0,2544.0,82.06451612903226,30,4.0,34.0,2786.0,81.94117647058823,,,,11,2,0.12333965844402428,1.0015052219623464,0.9,0.9870967741935484,9,5.5
0,3138,3376,2018,145,27,5.0,32.0,2481.0,77.53125,26,6.0,32.0,2435.0,76.09375,,,,11,2,1.4375,1.0188911704312116,1.0384615384615385,1.0384615384615385,9,5.5
1,3257,3333,2018,146,32,2.0,34.0,2604.0,76.58823529411765,23,7.0,30.0,2207.0,73.56666666666666,,,,1,6,3.021568627450989,1.0410725232548843,1.391304347826087,1.227621483375959,-5,0.16666666666666666
1,3280,3417,2018,146,32,1.0,33.0,2707.0,82.03030303030303,24,7.0,31.0,2327.0,75.06451612903226,,,,1,3,6.965786901270775,1.0927973330207967,1.3333333333333333,1.2525252525252526,-2,0.3333333333333333
1,3163,3376,2018,147,32,,,,,26,6.0,32.0,2435.0,76.09375,1.0,1.0,1.0,1,2,,,1.2307692307692308,,-1,0.5
1,3323,3332,2018,147,29,3.0,32.0,2711.0,84.71875,30,4.0,34.0,2786.0,81.94117647058823,,,,1,2,2.777573529411768,1.0338971643933956,0.9666666666666667,1.0270833333333333,-1,0.5
0,3257,3280,2018,151,32,2.0,34.0,2604.0,76.58823529411765,32,1.0,33.0,2707.0,82.03030303030303,,,,1,1,-5.442067736185379,0.9336578369803777,1.0,0.9705882352941176,0,1.0
0,3163,3323,2018,151,32,,,,,29,3.0,32.0,2711.0,84.71875,1.0,1.0,1.0,1,1,,,1.103448275862069,,0,1.0
0,3280,3323,2018,153,32,1.0,33.0,2707.0,82.03030303030303,29,3.0,32.0,2711.0,84.71875,,,,1,1,-2.688446969696969,0.9682662106122084,1.103448275862069,1.0700104493207943,0,1.0
1,3113,3416,2019,137,20,10.0,30.0,1989.0,66.3,26,6.0,32.0,1973.0,61.65625,,,,5,12,4.643749999999997,1.075316776482514,0.7692307692307693,0.8205128205128205,-7,0.4166666666666667
1,3138,3353,2019,137,23,9.0,32.0,2435.0,76.09375,22,9.0,31.0,1981.0,63.903225806451616,,,,10,7,12.190524193548384,1.1907653962645128,1.0454545454545454,1.0127840909090908,3,1.4285714285714286
1,3155,3377,2019,137,19,12.0,31.0,2140.0,69.03225806451613,26,5.0,31.0,2364.0,76.25806451612904,,,,9,8,-7.225806451612911,0.9052453468697123,0.7307692307692307,0.7307692307692307,1,1.125
1,3163,3406,2019,137,31,2.0,33.0,2726.0,82.60606060606061,20,12.0,32.0,2156.0,67.375,,,,2,15,15.231060606060609,1.2260639793107326,1.55,1.503030303030303,-13,0.13333333333333333
0,3137,3199,2019,137,28,5.0,33.0,2395.0,72.57575757575758,23,8.0,31.0,2126.0,68.58064516129032,,,,12,5,3.9951124144672576,1.0582542261752046,1.2173913043478262,1.1436100131752305,7,2.4
1,3231,3400,2019,137,20,12.0,32.0,2211.0,69.09375,23,9.0,32.0,2263.0,70.71875,,,,10,7,-1.625,0.9770216526734423,0.8695652173913043,0.8695652173913043,3,1.4285714285714286
1,3234,3273,2019,137,26,6.0,32.0,2555.0,79.84375,25,7.0,32.0,2165.0,67.65625,,,,2,15,12.1875,1.1801385681293302,1.04,1.04,-13,0.13333333333333333
1,3257,3352,2019,137,29,3.0,32.0,2529.0,79.03125,21,10.0,31.0,1940.0,62.58064516129032,,,,1,16,16.45060483870968,1.2628704896907217,1.380952380952381,1.337797619047619,-15,0.0625
1,3266,3349,2019,137,26,7.0,33.0,2736.0,82.9090909090909,28,3.0,31.0,2056.0,66.3225806451613,,,,5,12,16.58651026392961,1.2500884329678104,0.9285714285714286,0.8722943722943723,-7,0.4166666666666667
0,3195,3274,2019,137,26,4.0,30.0,2215.0,73.83333333333333,24,8.0,32.0,2377.0,74.28125,,,,13,4,-0.4479166666666714,0.9939699901837049,1.0833333333333333,1.1555555555555554,9,3.25
0,3243,3276,2019,137,21,11.0,32.0,2074.0,64.8125,21,11.0,32.0,2303.0,71.96875,,,,9,8,-7.15625,0.9005644811115936,1.0,1.0,1,1.125
1,3280,3380,2019,137,30,2.0,32.0,2755.0,86.09375,17,11.0,28.0,1641.0,58.607142857142854,,,,1,16,27.486607142857146,1.4689975624619136,1.7647058823529411,1.5441176470588236,-15,0.0625
0,3179,3281,2019,137,26,6.0,32.0,2571.0,80.34375,23,10.0,33.0,2177.0,65.96969696969697,,,,10,7,14.374053030303031,1.217888723013321,1.1304347826086956,1.1657608695652173,3,1.4285714285714286
1,3332,3340,2019,137,28,4.0,32.0,2725.0,85.15625,24,7.0,31.0,2193.0,70.74193548387096,,,,2,15,14.41431451612904,1.2037591199270408,1.1666666666666667,1.1302083333333333,-13,0.13333333333333333
0,3125,3376,2019,137,26,6.0,32.0,2422.0,75.6875,21,9.0,30.0,2272.0,75.73333333333333,,,,13,4,-0.04583333333333428,0.9993948063380281,1.2380952380952381,1.1607142857142858,9,3.25
1,3401,3460,2019,137,24,7.0,31.0,2130.0,68.70967741935483,26,6.0,32.0,2246.0,70.1875,,,,4,13,-1.4778225806451672,0.9789446471145835,0.9230769230769231,0.9528535980148883,-9,0.3076923076923077
0,3101,3124,2019,138,19,9.0,28.0,2021.0,72.17857142857143,31,1.0,32.0,2575.0,80.46875,,,,16,1,-8.29017857142857,0.8969764216366158,0.6129032258064516,0.7004608294930875,15,16.0
0,3120,3140,2019,138,21,9.0,30.0,2151.0,71.7,25,6.0,31.0,2146.0,69.2258064516129,,,,10,7,2.474193548387106,1.0357409133271203,0.84,0.868,3,1.4285714285714286
1,3143,3314,2019,138,19,12.0,31.0,2244.0,72.38709677419355,18,14.0,32.0,2401.0,75.03125,,,,8,9,-2.6441532258064484,0.9647593072778816,1.0555555555555556,1.0896057347670252,-1,0.8888888888888888
0,3114,3211,2019,138,21,10.0,31.0,1913.0,61.70967741935484,28,4.0,32.0,2358.0,73.6875,,,,12,5,-11.97782258064516,0.8374510930531616,0.75,0.7741935483870968,7,2.4
1,3235,3308,2019,138,25,8.0,33.0,2604.0,78.9090909090909,24,6.0,30.0,2146.0,71.53333333333333,,,,3,14,7.375757575757575,1.103109378971448,1.0416666666666667,0.946969696969697,-11,0.21428571428571427
1,3246,3343,2019,138,24,7.0,31.0,2223.0,71.70967741935483,22,9.0,31.0,2193.0,70.74193548387096,,,,6,11,0.9677419354838719,1.0136798905608755,1.0909090909090908,1.0909090909090908,-5,0.5454545454545454
1,3268,3347,2019,138,28,4.0,32.0,2398.0,74.9375,25,6.0,31.0,1985.0,64.03225806451613,,,,3,14,10.905241935483872,1.1703085642317381,1.12,1.085,-11,0.21428571428571427
0,3141,3277,2019,138,25,7.0,32.0,2571.0,80.34375,20,11.0,31.0,2328.0,75.09677419354838,,,,8,9,5.246975806451616,1.0698695231958764,1.25,1.2109375,-1,0.8888888888888888
0,3177,3283,2019,138,26,7.0,33.0,2680.0,81.21212121212122,23,9.0,32.0,2344.0,73.25,,,,6,11,7.962121212121218,1.1086979005067743,1.1304347826086956,1.0961791831357048,-5,0.5454545454545454
0,3263,3301,2019,138,25,7.0,32.0,2151.0,67.21875,26,5.0,31.0,2219.0,71.58064516129032,1.0,0.0,0.0,14,3,-4.36189516129032,0.9390632041460117,0.9615384615384616,0.9314903846153846,11,4.666666666666667
0,3126,3323,2019,138,19,10.0,29.0,1802.0,62.13793103448276,30,3.0,33.0,2938.0,89.03030303030303,,,,16,1,-26.89237199582027,0.6979413628788057,0.6333333333333333,0.7206896551724138,15,16.0
0,3129,3333,2019,138,26,4.0,30.0,2219.0,73.96666666666667,24,7.0,31.0,2353.0,75.90322580645162,,,,13,4,-1.936559139784947,0.9744864711715541,1.0833333333333333,1.1194444444444445,9,3.25
0,3346,3355,2019,138,26,6.0,32.0,2088.0,65.25,26,6.0,32.0,2561.0,80.03125,,,,11,6,-14.78125,0.8153065208902772,1.0,1.0,5,1.8333333333333333
1,3390,3413,2019,138,28,4.0,32.0,2393.0,74.78125,24,6.0,30.0,2132.0,71.06666666666666,1.0,1.0,1.0,2,15,3.714583333333337,1.0522689962476548,1.1666666666666667,1.09375,-13,0.13333333333333333
0,3200,3393,2019,138,25,8.0,33.0,1998.0,60.54545454545455,24,8.0,32.0,2491.0,77.84375,,,,14,3,-17.298295454545453,0.7777818327798256,1.0416666666666667,1.0101010101010102,11,4.666666666666667
0,3397,3417,2019,138,19,12.0,31.0,2311.0,74.54838709677419,20,12.0,32.0,2346.0,73.3125,,,,11,6,1.2358870967741922,1.0168577950114126,0.95,0.9806451612903225,5,1.8333333333333333
